valg,fylke,partikode,partinavn,kandidatnr,navn,bosted,stilling,fødselsår,kjønn
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;51;Karin Anna Maria Lervang;Rendalen;"";1969;Kvinne
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;52;Gunnar Linderud;Lillehammer;"";1949;Mann
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;53;Marie Elisabeth Braaten;Vestre Toten;"";1948;Kvinne
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;54;Gunnar Nygård;Nord-Odal;"";1952;Mann
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;55;Berit Andersen Skogvang;Nord-Odal;"";1961;Kvinne
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;56;Hallvard Hatlestad;Hamar;"";1976;Mann
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;57;Mette Pedersen Mikkelsen;Elverum;"";1961;Kvinne
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;58;Ragnhild  Gusterudmoen;Eidskog;"";1957;Kvinne
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;59;Ann-Margret Sørli Hågensen;Stange;"";1966;Kvinne
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;60;Karin Wiik;Nordre Land;"";1965;Kvinne
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;61;Anne Lise Fredlund;Lillehammer;"";1982;Kvinne
Fylkestingsvalget 2019;Innlandet;SV;SV - Sosialistisk Venstreparti;62;Dag Seierstad;Lillehammer;"";1936;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;1;Erik Ringnes;Stange;"";1955;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;2;Ingjerd Thon Hagaseth;Etnedal;"";1967;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;3;Roger Granum;Lillehammer;"";1959;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;4;Gard Løken Frøvoll;Sør-Odal;"";1994;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;5;Christin Guldahl Madsen;Gjøvik;"";1969;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;6;Stig Vaagan;Hamar;"";1971;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;7;Mirjam Engelsjord;Stange;"";1967;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;8;Shahid Umar Nasir;Søndre Land;"";1954;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;9;Celina Helene M Christoffersen;Hamar;"";1998;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;10;Hilde Sørli;Eidskog;"";1974;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;11;Pål Aasmundrud;Gjøvik;"";1960;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;12;Hege Nilsen;Åmot;"";1973;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;13;Kristian Botten Pedersen;Åsnes;"";1984;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;14;Hilde Tveiten Døvre;Nord-Aurdal;"";1970;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;15;Eirik Dunér Aspaas;Østre Toten;"";1995;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;16;Eli Sophie Granum;Lillehammer;"";1998;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;17;Olav Olstad;Gausdal;"";1957;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;18;Toril Østvang;Tolga;"";1967;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;19;Sjur Skjævesland;Hamar;"";1961;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;20;Lars Freng;Ringsaker;"";1967;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;21;Terje Kongsrud;Lillehammer;"";1970;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;22;Inger Noer;Kongsvinger;"";1961;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;23;Per Ove Leistad;Våler;"";1958;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;24;Ragnhild Jakobsson;Gjøvik;"";1979;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;25;Nils Christian Steig;Sør-Fron;"";1961;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;26;Benedicte Røvik;Hamar;"";1994;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;27;Ola Eggset;Alvdal;"";1957;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;28;Liv Stormorken;Ringebu;"";1954;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;29;Sverre Oskar Øverby;Stor-Elvdal;"";1955;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;30;Kine Anita Schjerverud;Gran;"";1982;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;31;Sjur Johannes Alhaug;Ringsaker;"";1951;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;32;Arne Christian Stryken;Lillehammer;"";1944;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;33;Silje Hafslund;Løten;"";1977;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;34;Thor Kristen Lange;Åmot;"";1961;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;35;Kristin Eline Haugen;Kongsvinger;"";1954;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;36;Asle Lundene Gladhaug;Gjøvik;"";1982;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;37;Wenche Johanne Dragon-Lund;Lillehammer;"";1965;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;38;Geir Rune Nyhus;Gjøvik;"";1969;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;39;Liv Maren Mæhre Vold;Tynset;"";1984;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;40;Kaare Aaneby;Elverum;"";1945;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;41;Tilia Dagny Cristina Hovi;Nord-Aurdal;"";1955;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;42;Jakob Trøan;Tolga;"";1968;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;43;Oda Irene Frøisland;Lillehammer;"";1996;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;44;Nils Hagen;Tynset;"";1965;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;45;Margrethe Krogsrud;Stange;"";1960;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;46;Alf Inge M Kraglund Tunheim;Gjøvik;"";1980;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;47;Elin Engerbakk;Trysil;"";1994;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;48;Jo-Terje Sagrusten Høyesveen;Gjøvik;"";1985;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;49;Helle Hundevadt;Dovre;"";1958;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;50;Hanne Sofie Holmen;Ringsaker;"";1974;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;51;Morten Wenstad;Våler;"";1964;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;52;Bengt Rosing Borren;Hamar;"";1975;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;53;Haldis Mariussen Schjerpen;Ringsaker;"";1947;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;54;Vegard Gamme Svello;Hamar;"";2001;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;55;Amanda Haugnes Rygg;Sør-Odal;"";1994;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;56;Morten Andersen;Ringsaker;"";1955;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;57;Tone Elisabeth Andersen;Gran;"";1969;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;58;Ola Erik Rostad;Grue;"";1955;Mann
Fylkestingsvalget 2019;Innlandet;V;Venstre;59;Bjørg Synnøve Lien;Lillehammer;"";1953;Kvinne
Fylkestingsvalget 2019;Innlandet;V;Venstre;60;Eivind Snorre Brenna;Vestre Slidre;"";1955;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;1;Sven Tore Løkslid;Hjartdal;"";1984;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;2;Mette Kalve;Holmestrand;"";1975;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;3;Truls Vasvik;Larvik;"";1978;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;4;Tone Berge Hansen;Porsgrunn;"";1968;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;5;Arve Høiberg;Horten;"";1966;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;6;Maja Foss Five;Skien;"";1980;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;7;Liselotte Aune Lee;Tønsberg;"";1967;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;8;Birger Hovden;Tinn;"";1950;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;9;Rikke Oline Grava;Sandefjord;"";1996;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;10;Sigvald Oppebøen Hansen;Nissedal;"";1950;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;11;Ole Henrik Augestad;Sandefjord;"";1960;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;12;Irene Bordier Haukedal;Porsgrunn;"";1964;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;13;Hilde Elgesem Andersen;Horten;"";1974;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;14;Bjørn Rudborg;Skien;"";1964;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;15;Steinar Gullvåg;Færder;"";1946;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;16;Karin Hagen;Midt-Telemark;"";1985;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;17;Karin Vabog Christensen;Sandefjord;"";1961;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;18;Per Kristian Nilsen;Kragerø;"";1952;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;19;Fabian Wahl Sandvold;Færder;"";2000;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;20;Elisabeth Holien;Bamble;"";1996;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;21;Guro Nyhus Hagen;Notodden;"";1997;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;22;Eivind Yrjan Stamnes;Tønsberg;"";1998;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;23;Kari Asmyhr;Tønsberg;"";1951;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;24;Hallgeir Ofte;Seljord;"";1981;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;25;Tahar Haddad;Tokke;"";1942;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;26;Heidi Ørnlo;Horten;"";1957;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;27;Mette Katrine Kjelstrup Ofstad;Kragerø;"";1941;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;28;Harald Olsen;Porsgrunn;"";1964;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;29;Roger Plassen;Siljan;"";1962;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;30;Pournima Namdeo Patil;Sandefjord;"";1966;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;31;Hans Sundsvalen;Midt-Telemark;"";1949;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;32;Tom Strømstad Olsen;Tønsberg;"";1971;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;33;Janne Ekmann;Larvik;"";1981;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;34;Bjørn Ove Nordskog;Nome;"";1967;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;35;Torild Jensen;Skien;"";1952;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;36;John Sanden;Porsgrunn;"";1954;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;37;Morten Istre;Sandefjord;"";1954;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;38;Tone Skau Jonassen;Porsgrunn;"";1966;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;39;Bertin Bjåen;Vinje;"";1975;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;40;Astri Klonteig;Tinn;"";1955;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;41;Jacob Børresen;Horten;"";1943;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;42;Inger Marie Dahl;Midt-Telemark;"";1984;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;43;Jonfinn Bremnes;Sandefjord;"";1955;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;44;Saynab Guleed;Skien;"";1965;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;45;Atle Bonstad;Larvik;"";1962;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;46;Wenche Kåsene;Drangedal;"";1953;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;47;Ketil Teigen;Tønsberg;"";1962;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;48;Jorunn Midthun;Færder;"";1955;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;49;Trond G. Skippervold-Hansen;Nome;"";1982;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;50;Martine Øverland;Bamble;"";1996;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;51;Thor Kamfjord;Porsgrunn;"";1971;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;52;Brit Wenche Carlsen;Sandefjord;"";1954;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;53;Martin Moland;Horten;"";1990;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;54;Synnøve Lahr;Sandefjord;"";1956;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;55;Glenn Isaksen;Bø i Telemark;"";1970;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;56;Hilde Jeanette Lorentzen;Larvik;"";1973;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;57;Audun Dølen;Hjartdal;"";1970;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;58;Liv Nærum;Fyresdal;"";1982;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;59;Espen Hetty Carlsen;Larvik;"";1965;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;60;Merete Kaste;Midt-Telemark;"";1964;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;61;Anders Ragnhildrød;Larvik;"";1968;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;62;Gunn Nicolaysen Gundersen;Kragerø;"";1964;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;63;Jarle Georg Johannessen;Sande i Vestfold;"";1961;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;64;Elisabeth Granli;Sandefjord;"";1983;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;65;Tonje Egeberg;Sandefjord;"";1983;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;A;Arbeiderpartiet;66;Anahita Jafari;Horten;"";1971;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;1;Bjørn Halvar Johansen Skagen;Sandefjord;"";1958;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;2;Finn Lund;Drangedal;"";1951;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;3;Dag Helge Gundersen;Skien;"";1961;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;4;Sølvi Elizabeth Ernstsen;Horten;"";1956;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;5;Tore Hagvin;Holmestrand;"";1948;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;6;Frank Vidar Kristoffersen;Sandefjord;"";1969;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;7;Joakim Snare;Nøtterøy;"";1970;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;8;Tor Paulsen Gjærum;Skien;"";1947;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;9;Øyvind Stensrød;Skien;"";1964;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;10;Arve Wessel;Notodden;"";1954;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;11;Yvonne Mari Brenna Haugan;Holmestrand;"";1980;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;12;Magnar Svendsen;Akkerhaugen;"";1957;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;13;Anita Jøntvedt;Skien;"";1965;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;14;Terje Vollen;Porsgrunn;"";1968;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;DEMN;Demokratene;15;Gerd  Johansen Skagen;Sandefjord;"";1955;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;1;Arne Helge Jakobsen;Skien;"";1953;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;2;Johan Morten Nome;Tønsberg;"";1961;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;3;Mari Byberg Knudtsøn;Porsgrunn;"";1992;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;4;Tommy Ballestad;Skien;"";1983;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;5;Jarle K. Rønjom;Skien;"";1968;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;6;Carina Haug Amundsen;Porsgrunn;"";1993;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;7;Hans-Jacob Gregersen;Porsgrunn;"";1961;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;8;Alexander  Kasin;Porsgrunn;"";1986;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;9;Alf Westlie;Porsgrunn;"";1950;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;10;Vidar Freslo;Larvik;"";1959;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;11;Therese Sørensen;Skien;"";1978;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;12;Vidar Ballestad;Porsgrunn;"";1961;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;13;Maja Camilla Løvkvist Bjørnø;Skien;"";1976;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;14;Joakim Haugseter;Skien;"";1989;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FNB;Folkeaksjonen Nei til mer bompenger;15;Aleksander Haughom;Skien;"";1990;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;1;Frode Gaasland Hestnes;Re;"";1976;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;2;Thorleif Fluer Vikre;Kragerø;"";1966;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;3;Ellen Eriksen;Tønsberg;"";1972;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;4;Harald Kinck;Bø;"";1964;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;5;Knut Anvik;Larvik;"";1951;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;6;Bjørn-Kristian Svendsrud;Horten;"";1992;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;7;Ola Buvik Skedsmo;Sande;"";1997;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;8;Elise Andersen;Sandefjord;"";1953;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;9;Henriette Fluer Vikre;Kragerø;"";1977;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;10;Ingar Eikbråten;Sandefjord;"";1969;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;11;Magnus Halvorsen;Nome;"";1995;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;12;Veronica Midtsund;Sandefjord;"";1990;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;13;Henry Smidsrød;Tønsberg;"";1947;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;14;Stine Margrethe K. Olsen;Porsgrunn;"";1989;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;15;Kristoffer Hanssen-Weimoth;Sande;"";1995;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;16;Odd Gjermund Mortensen;Holmestrand;"";1956;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;17;Torgny Lars Bakken;Skien;"";1967;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;18;Geir Elsebutangen;Kragerø;"";1964;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;19;Nelly Olsen;Porsgrunn;"";1957;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;20;Einar Iversen;Notodden;"";1956;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;21;Ellef Ellegård;Kragerø;"";1957;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;22;Terje Strøm;Skien;"";1952;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;23;Egil Olaussen;Holmestrand;"";1947;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;FRP;Fremskrittspartiet;24;Vidar Andersen;Sandefjord;"";1952;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;1;Gunn Marit Helgesen;Porsgrunn;"";1958;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;2;Rune Hogsnes;Tønsberg;"";1965;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;3;Karoline Aarvold;Skien;"";1995;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;4;Jan Birger Løken;Larvik;"";1963;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;5;Veslemøy Wåle;Notodden;"";1990;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;6;Mari Pran;Larvik;"";1968;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;7;Edvard Mæland;Seljord;"";1957;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;8;Kathrine Sætre Evensen;Skien;"";1969;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;9;Petter Berg;Tolvsrød;"";1956;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;10;Liv Margit Karto;Sandefjord;"";1957;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;11;Lasse Berntzen;Holmestrand;"";1960;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;12;Johanne Wilhelmine Kirsebom;Tønsberg;"";1999;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;13;Mahmoud Farahmand;Porsgrunn;"";1979;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;14;Jan Nikolai Boye;Bø;"";1950;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;15;Kari Rasmussen;Bamble;"";1950;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;16;Herman Sannerholt;Larvik;"";1997;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;17;Anita Miric;Sandefjord;"";1969;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;18;Per-Eivind Johansen;Sandefjord;"";1946;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;19;Reidar Skoglund;Kragerø;"";1959;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;20;Daniel Larsen;Skien;"";1999;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;21;Erik Holmelin;Nøtterøy;"";1948;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;22;Tove Rakel Tangen;Horten;"";1952;Kvinne
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;23;Ole Einar Amlie;Skien;"";1969;Mann
Fylkestingsvalget 2019;Vestfold og Telemark;H;Høyre;24;Bjørn Ole Gleditsch;Sandefjord;"";1963;Mann
